0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255
0	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0
0	0	0	0	0	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0	0	255	0
0	0	0	0	0	0	0	0	0	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01	0	0	4.396552e+01
0	0	0	0	0	0	0	0	0	0	0	0	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02	255	2.637931e+01	1.846552e+02
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0	255	2.110345e+02	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0	0	8.793103e+01	0
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255	1.318966e+02	1.318966e+02	255
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01	1.582759e+02	7.913793e+01	7.034483e+01
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02	0	255	1.934483e+02
